cell	feat	expr_map	expr_ci_lower	expr_ci_upper
32	SLC7A11	2	1	9
32	VCAN	8	4	17
32	CBL	0	0	8
32	SSH1	2	1	12
32	ASCC3	0	0	6
32	FOSB	0	0	6
32	ZC3H13	5	2	16
32	FBN1	19	12	32
32	NF1	2	1	12
32	KIAA1199	4	2	13
32	SPTAN1	124	101	153
32	DYNC1H1	76	57	103
32	ARL10	26	16	44
32	SON	57	44	75
32	AGPS	6	2	18
32	COL5A1	122	102	147
32	NKTR	0	0	7
32	PRKCA	22	13	37
32	MED14	0	0	7
32	THSD4	0	0	7
32	GTF3C4	0	0	8
32	MAN1A2	7	3	19
32	PRPF8	48	35	66
32	TNRC6A	24	15	40
32	PAPPA	87	70	110
32	KIDINS220	35	23	55
32	FLNB	58	42	81
32	IQGAP1	38	27	54
32	C14orf132	0	0	7
32	DIP2C	8	3	21
32	AFAP1	54	38	78
32	VPS13D	0	0	7
32	DSEL	2	1	11
32	SVEP1	2	1	9
32	FBN2	263	231	299
32	HIVEP1	0	0	8
32	SLC38A1	0	0	5
32	PRRC2B	46	33	64
32	VPS13A	0	0	7
32	BRCA2	0	0	8
32	AKAP11	0	0	9
32	NUP98	2	1	11
32	MALAT1	0	0	6
32	CHD8	4	2	15
32	ALPK2	7	3	18
32	PIK3CA	5	2	16
32	NUMA1	7	3	18
32	THBS1	126	109	146
32	LRP1	39	27	56
32	CREBBP	19	10	35
32	FAM208B	0	0	7
32	SLC5A3	0	0	9
32	GPR107	12	7	24
32	NOTCH2	0	0	7
32	FLNA	1161	1098	1206
32	LMTK2	2	1	12
32	DOPEY1	0	0	8
32	FZD4	2	1	12
32	ANKRD52	23	14	40
32	PCNX	12	6	26
32	MKI67	7	3	19
32	KPNA4	0	0	8
63	IGF2R	108	89	132
63	HIVEP1	0	0	8
63	TLN1	0	0	5
63	PDS5A	20	12	36
63	RNF169	0	0	8
63	DIEXF	2	1	13
63	SVEP1	2	1	9
63	VPS13A	27	17	45
63	CENPF	26	16	43
63	CBL	5	2	18
63	USP34	0	0	8
63	DIP2C	11	5	25
63	DYNC1H1	97	75	127
63	TPR	18	10	34
63	SMARCA5	0	0	5
63	PLXNA1	0	0	8
63	ZKSCAN2	5	2	17
63	GPR107	25	16	39
63	SSH1	2	1	12
63	USP9X	4	2	13
63	REV3L	0	0	7
63	FASN	13	6	28
63	FOSB	0	0	6
63	ANKRD52	18	10	34
63	CREBBP	5	2	16
63	ATP11A	0	0	8
63	PAPPA	0	0	5
63	PIEZO1	2	1	10
63	HIVEP2	17	9	35
63	LRP1	2	1	10
63	DOCK7	8	3	20
63	DNAJC13	2	1	11
63	RAB3B	34	22	51
63	PCNX	17	10	32
63	FRY	15	7	32
63	AMOTL1	2	1	11
63	DSEL	0	0	7
63	DOPEY1	2	1	13
63	ABCA2	0	0	6
63	SCUBE3	0	0	7
63	AFAP1	0	0	8
63	CBX5	4	2	12
63	ROCK2	2	1	9
63	MAN1A2	0	0	7
63	KIAA2018	2	1	11
63	LMTK2	5	2	16
63	SPTAN1	61	45	82
63	GTF3C4	0	0	8
63	ZFC3H1	0	0	8
63	C17orf51	0	0	7
63	AKAP11	0	0	9
63	CHD8	39	27	59
63	C14orf132	5	2	15
63	FAM208B	27	17	43
63	TNRC6A	0	0	7
63	EGFR	0	0	8
63	PRPF8	72	56	94
63	NOTCH2	0	0	7
63	SLC5A3	0	0	9
63	ASCC3	0	0	6
63	HERC2	0	0	7
63	FBN1	15	8	27
63	KIAA1199	39	28	57
63	FLNA	103	85	125
63	PRKDC	0	0	7
63	NR4A1	0	0	6
63	NKTR	5	2	15
63	QSER1	3	1	15
63	MALAT1	4	2	13
63	NRIP1	8	3	20
63	UBR5	14	8	24
63	FBN2	167	142	197
63	TEAD1	26	17	40
63	KIAA1147	0	0	8
63	AGPS	0	0	9
63	BRCA2	0	0	8
63	HELZ2	18	10	33
63	PRKCA	14	7	28
63	HEATR5B	2	1	12
63	KIDINS220	0	0	8
63	FLNB	2	1	11
63	SRRM2	45	33	62
63	CACNA1A	2	1	12
63	NUP98	2	1	11
63	STARD9	0	0	8
63	TMOD2	16	8	31
63	VPS13D	10	4	22
63	ALMS1	0	0	6
63	VCAN	41	30	58
63	SPTBN1	0	0	5
63	DIP2B	0	0	7
63	KIAA1462	37	26	52
63	ZC3H13	79	59	106
63	USP24	0	0	8
63	MKI67	49	34	71
63	ITGA2	23	13	39
63	COL5A1	108	89	132
63	PIK3CA	0	0	8
63	MED14	0	0	7
63	FZD4	0	0	7
63	KPNA4	5	2	16
63	ARL10	0	0	7
63	NUMA1	41	28	60
63	SON	0	0	5
63	GTF3C1	9	4	21
63	H6PD	22	12	39
63	MYH10	0	0	5
63	THSD4	0	0	7
63	THBS1	394	364	427
63	FLNC	79	63	101
63	PRRC2B	26	17	41
63	NF1	0	0	7
63	FYCO1	40	28	58
63	TNC	77	59	100
63	SIPA1L3	8	3	22
63	COL7A1	2	1	11
63	UBR2	25	15	43
63	IQGAP1	147	124	176
63	SLC7A11	34	23	49
63	PTPN14	0	0	7
63	CASC5	0	0	7
63	POLQ	0	0	9
63	AFF4	2	1	11
63	CEP250	0	0	8
63	PHIP	0	0	8
63	SLC38A1	0	0	5
63	LUZP1	61	44	85
63	CKAP5	41	29	57
63	LYST	0	0	8
63	ALPK2	17	9	31
38	KPNA4	8	3	20
38	NOTCH2	2	1	12
38	TNRC6A	54	39	76
38	USP24	2	1	12
38	ASCC3	2	1	10
38	KIAA2018	38	26	58
38	MALAT1	73	57	95
38	NF1	23	14	40
38	SPTAN1	108	86	135
38	DIEXF	60	42	85
38	ZFC3H1	16	8	32
38	THSD4	52	36	74
38	AFF4	49	35	69
38	GPR107	2	1	9
38	CASC5	21	12	38
38	HEATR5B	27	16	46
38	POLQ	24	14	44
38	TMOD2	13	6	27
38	CBX5	4	2	12
38	REV3L	2	1	12
38	SRRM2	147	124	174
38	DIP2C	33	21	54
38	UBR5	12	6	22
38	VCAN	12	6	23
38	DSEL	4	2	15
38	MAN1A2	0	0	7
38	ROCK2	2	1	9
38	HERC2	0	0	7
38	THBS1	1068	1017	1111
38	FZD4	2	1	12
38	FAM208B	2	1	11
38	DIP2B	15	8	29
38	CENPF	5	2	16
38	ALMS1	18	10	32
38	C17orf51	38	25	57
38	NR4A1	2	1	10
38	FBN1	23	15	37
38	H6PD	5	2	17
38	DYNC1H1	129	104	162
38	KIDINS220	38	25	59
38	SSH1	0	0	7
38	CEP250	43	29	65
38	ALPK2	47	33	68
38	KIAA1462	26	18	40
38	KIAA1147	5	2	17
38	PHIP	0	0	8
38	DOPEY1	11	5	26
38	HIVEP1	5	2	17
38	CBL	2	1	14
38	BRCA2	2	1	13
38	FLNA	828	776	872
38	VPS13D	25	15	42
38	COL7A1	12	6	26
38	PIEZO1	38	27	56
38	SMARCA5	14	8	25
38	FASN	130	104	164
38	SPTBN1	104	84	129
38	IQGAP1	16	10	28
38	ABCA2	0	0	6
38	NUP98	7	3	19
38	MED14	0	0	7
38	KIAA1199	55	41	75
38	ANKRD52	18	10	34
38	GTF3C4	17	9	34
38	CACNA1A	35	23	56
38	SLC5A3	0	0	9
38	FOSB	0	0	6
38	DOCK7	8	3	20
38	GTF3C1	63	46	85
38	FBN2	70	55	91
38	PRKCA	19	11	34
38	USP34	0	0	8
38	CHD8	2	1	11
38	NRIP1	18	10	34
38	PAPPA	79	62	100
38	SLC7A11	2	1	9
38	STARD9	78	58	107
38	ITGA2	7	3	19
38	LUZP1	13	6	27
38	PTPN14	44	30	63
38	COL5A1	167	143	195
38	FYCO1	7	3	17
38	DNAJC13	12	6	25
38	AMOTL1	104	82	133
38	SCUBE3	10	4	24
38	PRRC2B	39	28	57
38	PDS5A	18	10	33
38	LRP1	91	72	116
38	HELZ2	31	19	49
38	ARL10	42	29	64
38	HIVEP2	23	13	43
38	AKAP11	45	30	70
38	PLXNA1	19	10	35
38	USP9X	34	23	52
38	VPS13A	0	0	7
38	TEAD1	2	1	9
38	ZKSCAN2	2	1	12
38	FRY	0	0	9
38	RAB3B	7	3	18
38	PRKDC	118	94	149
38	MYH10	18	11	30
38	FLNB	35	23	54
38	MKI67	57	41	80
38	TNC	170	143	203
38	C14orf132	2	1	11
38	SVEP1	2	1	9
38	CREBBP	8	3	20
38	NUMA1	14	7	27
38	IGF2R	32	22	47
38	RNF169	26	15	45
38	SLC38A1	2	1	8
38	UBR2	14	6	29
38	PIK3CA	8	3	20
38	AFAP1	21	12	38
38	ATP11A	8	3	21
38	SON	53	41	71
38	CKAP5	4	2	11
38	TPR	44	30	66
38	LMTK2	13	6	28
38	PRPF8	92	73	116
38	FLNC	67	52	87
38	LYST	2	1	13
38	QSER1	15	7	33
38	PCNX	15	8	29
38	SIPA1L3	2	1	14
38	EGFR	20	11	37
38	AGPS	6	2	18
38	ZC3H13	13	6	28
38	TLN1	182	158	212
38	NKTR	17	9	32
65	TMOD2	2	1	12
65	GTF3C4	5	2	18
65	ZKSCAN2	0	0	8
65	DNAJC13	17	9	32
65	NKTR	0	0	7
65	CEP250	13	6	28
65	CENPF	13	6	26
65	FLNC	27	18	41
65	POLQ	0	0	9
65	HERC2	0	0	7
65	VCAN	33	23	48
65	DOCK7	2	1	12
65	CBL	2	1	14
65	FLNA	547	505	588
65	PTPN14	0	0	7
65	MED14	5	2	15
65	UBR5	52	39	69
65	PRKDC	18	10	33
65	FLNB	7	3	19
65	HEATR5B	0	0	8
65	SSH1	34	22	53
65	STARD9	0	0	8
65	AGPS	0	0	9
65	ZFC3H1	2	1	13
65	MKI67	2	1	12
65	GPR107	30	20	45
65	TNRC6A	0	0	7
65	COL5A1	145	123	171
65	PRKCA	12	6	25
65	MYH10	28	19	42
65	SCUBE3	2	1	12
65	USP24	2	1	12
65	NUP98	0	0	7
65	ARL10	10	4	24
65	VPS13A	0	0	7
65	PRRC2B	55	41	75
65	PCNX	35	23	55
65	QSER1	0	0	9
65	SON	1	1	8
65	DIP2B	10	4	22
65	KIAA1147	0	0	8
65	UBR2	2	1	13
65	PAPPA	2	1	9
65	NOTCH2	15	8	30
65	EGFR	0	0	8
65	DIP2C	0	0	8
65	PHIP	19	10	35
65	CBX5	8	4	17
65	SLC7A11	12	7	23
65	SVEP1	0	0	5
65	RAB3B	29	18	46
65	C17orf51	5	2	15
65	TEAD1	2	1	9
65	FBN2	197	170	229
65	RNF169	5	2	18
65	KIDINS220	0	0	8
65	ABCA2	0	0	6
65	BRCA2	0	0	8
65	ZC3H13	29	18	48
65	FASN	54	38	78
65	VPS13D	15	8	29
65	ATP11A	0	0	8
65	LUZP1	26	16	44
65	AFF4	2	1	11
65	CHD8	2	1	11
65	ITGA2	0	0	7
65	DIEXF	0	0	8
65	FRY	31	18	52
65	SRRM2	47	35	64
65	PIK3CA	0	0	8
65	CREBBP	24	14	41
65	NF1	0	0	7
65	REV3L	0	0	7
65	ALMS1	2	1	10
65	TNC	88	69	113
65	PRPF8	83	66	106
65	ASCC3	2	1	10
65	TPR	21	12	37
65	PDS5A	15	8	30
65	ALPK2	22	13	38
65	PIEZO1	0	0	6
65	FAM208B	7	3	18
65	CACNA1A	0	0	8
65	CASC5	2	1	12
65	FBN1	30	20	45
65	AMOTL1	22	13	38
65	IGF2R	24	16	37
65	SMARCA5	6	3	14
65	LRP1	2	1	10
65	KPNA4	5	2	16
65	SPTAN1	157	131	189
65	TLN1	135	114	160
65	DSEL	0	0	7
65	DOPEY1	14	7	30
65	FYCO1	14	7	27
65	AFAP1	0	0	8
65	USP34	10	4	24
65	AKAP11	0	0	9
65	ROCK2	19	12	32
65	SIPA1L3	0	0	8
65	THSD4	23	14	40
65	SPTBN1	2	1	9
65	HIVEP1	5	2	17
65	HELZ2	0	0	7
65	MAN1A2	10	4	23
65	C14orf132	2	1	11
65	KIAA1462	22	14	35
65	SLC38A1	0	0	5
65	USP9X	4	2	13
65	GTF3C1	36	24	54
65	SLC5A3	0	0	9
65	NUMA1	53	38	74
65	PLXNA1	5	2	16
65	ANKRD52	18	10	34
65	HIVEP2	2	1	14
65	FOSB	6	3	15
65	FZD4	0	0	7
65	KIAA1199	0	0	6
65	CKAP5	14	8	25
65	NR4A1	0	0	6
65	LYST	0	0	8
65	H6PD	16	8	32
65	IQGAP1	33	23	49
65	LMTK2	24	14	42
65	THBS1	825	781	866
65	MALAT1	11	5	22
65	COL7A1	12	6	26
65	DYNC1H1	87	66	115
65	KIAA2018	2	1	11
65	NRIP1	2	1	12
58	TNRC6A	0	0	7
58	FASN	57	40	81
58	MYH10	2	1	8
58	HIVEP2	14	7	31
58	C14orf132	10	4	23
58	AFF4	27	17	43
58	BRCA2	8	3	21
58	GTF3C1	41	28	60
58	TEAD1	15	8	27
58	KIAA1147	0	0	8
58	USP34	0	0	8
58	LUZP1	16	8	31
58	ANKRD52	42	28	63
58	NUMA1	34	22	52
58	CBX5	0	0	5
58	SRRM2	87	69	109
58	CKAP5	12	6	22
58	HERC2	0	0	7
58	FAM208B	2	1	11
58	ITGA2	7	3	19
58	PLXNA1	0	0	8
58	VCAN	64	50	84
58	PAPPA	0	0	5
58	AKAP11	3	1	14
58	H6PD	8	3	21
58	GPR107	8	4	18
58	KIAA2018	5	2	15
58	ROCK2	21	13	35
58	VPS13D	10	4	22
58	KIDINS220	2	1	12
58	DIP2B	2	1	11
58	DNAJC13	30	19	48
58	DIP2C	2	1	13
58	DSEL	0	0	7
58	FBN1	19	12	32
58	ASCC3	2	1	10
58	ALPK2	12	6	25
58	DOPEY1	5	2	18
58	VPS13A	17	9	32
58	ZFC3H1	2	1	13
58	SLC38A1	0	0	5
58	SLC5A3	3	1	14
58	QSER1	0	0	9
58	KIAA1199	44	31	62
58	KPNA4	2	1	12
58	SIPA1L3	2	1	14
58	SSH1	23	14	40
58	USP24	0	0	8
58	TMOD2	8	3	20
58	RAB3B	36	24	54
58	AMOTL1	2	1	11
58	COL7A1	20	11	36
58	POLQ	0	0	9
58	TNC	105	84	132
58	SLC7A11	2	1	9
58	FLNA	99	82	121
58	LMTK2	10	4	24
58	SPTBN1	28	18	43
58	CACNA1A	2	1	12
58	USP9X	0	0	6
58	CEP250	0	0	8
58	PIK3CA	16	8	31
58	REV3L	5	2	16
58	CREBBP	13	6	28
58	MKI67	44	30	65
58	NUP98	0	0	7
58	FBN2	94	76	118
58	SVEP1	12	7	24
58	DOCK7	0	0	7
58	CHD8	9	4	22
58	FOSB	15	8	27
58	C17orf51	0	0	7
58	ZKSCAN2	0	0	8
58	FLNB	0	0	7
58	CASC5	0	0	7
58	LRP1	9	4	20
58	PHIP	8	3	20
58	NRIP1	0	0	7
58	CENPF	33	22	52
58	ARL10	0	0	7
58	PIEZO1	0	0	6
58	ZC3H13	43	29	65
58	PRKDC	15	8	29
58	NKTR	30	19	48
58	TLN1	45	34	61
58	AGPS	0	0	9
58	IGF2R	139	117	165
58	THBS1	701	660	741
58	EGFR	0	0	8
58	FLNC	117	97	143
58	GTF3C4	2	1	14
58	PTPN14	2	1	11
58	UBR5	20	12	32
58	SCUBE3	0	0	7
58	AFAP1	0	0	8
58	HELZ2	0	0	7
58	PRKCA	7	3	18
58	UBR2	14	6	29
58	ATP11A	0	0	8
58	STARD9	0	0	8
58	PDS5A	5	2	16
58	SON	1	1	8
58	ALMS1	2	1	10
58	TPR	23	14	40
58	DYNC1H1	116	92	147
58	PRRC2B	11	5	22
58	COL5A1	94	77	116
58	PCNX	35	23	55
58	PRPF8	68	52	89
58	THSD4	0	0	7
58	DIEXF	2	1	13
58	IQGAP1	31	21	46
58	ABCA2	0	0	6
58	NR4A1	0	0	6
58	LYST	2	1	13
58	SMARCA5	0	0	5
58	SPTAN1	25	16	41
58	HIVEP1	0	0	8
58	FZD4	2	1	12
58	MAN1A2	0	0	7
58	NOTCH2	0	0	7
58	CBL	5	2	18
58	FRY	18	9	36
58	NF1	0	0	7
58	KIAA1462	49	37	66
58	MALAT1	26	17	41
58	MED14	7	3	19
58	HEATR5B	0	0	8
58	RNF169	2	1	13
58	FYCO1	18	11	33
26	LMTK2	0	0	8
26	TEAD1	2	1	9
26	MED14	0	0	7
26	NUMA1	24	15	40
26	HERC2	2	1	11
26	FLNC	155	131	184
26	ATP11A	0	0	8
26	DYNC1H1	23	14	40
26	FBN2	109	89	134
26	EGFR	0	0	8
26	AMOTL1	2	1	11
26	PRPF8	39	28	56
26	DIP2B	0	0	7
26	NF1	2	1	12
26	NOTCH2	5	2	16
26	VPS13A	0	0	7
26	IGF2R	47	35	63
26	AFAP1	0	0	8
26	SSH1	2	1	12
26	HELZ2	0	0	7
26	TNC	42	29	60
26	C17orf51	0	0	7
26	PRKCA	2	1	11
26	LRP1	0	0	6
26	NUP98	0	0	7
26	TPR	47	33	69
26	MYH10	6	3	14
26	FASN	32	20	52
26	HEATR5B	0	0	8
26	TLN1	93	76	115
26	CHD8	22	13	38
26	COL7A1	15	8	29
26	FAM208B	9	4	21
26	GPR107	27	18	42
26	KIAA2018	2	1	11
26	IQGAP1	88	71	111
26	LYST	0	0	8
26	KIAA1199	84	66	107
26	HIVEP2	0	0	9
26	ASCC3	2	1	10
26	ROCK2	15	8	27
26	CREBBP	8	3	20
26	NRIP1	0	0	7
26	SLC5A3	0	0	9
26	CEP250	0	0	8
26	MKI67	59	43	83
26	TNRC6A	0	0	7
26	DIEXF	5	2	17
26	ABCA2	2	1	10
26	PLXNA1	2	1	12
26	ALMS1	0	0	6
26	SLC38A1	0	0	5
26	SIPA1L3	5	2	18
26	PIK3CA	0	0	8
26	ANKRD52	26	16	44
26	DSEL	2	1	11
26	PRRC2B	2	1	9
26	AFF4	2	1	11
26	CKAP5	43	31	59
26	PTPN14	14	7	28
26	KIAA1462	26	18	40
26	USP24	0	0	8
26	RNF169	0	0	8
26	DIP2C	0	0	8
26	SPTBN1	43	31	60
26	REV3L	0	0	7
26	STARD9	0	0	8
26	SRRM2	149	126	177
26	KPNA4	2	1	12
26	USP9X	0	0	6
26	QSER1	0	0	9
26	C14orf132	2	1	11
26	ITGA2	10	4	23
26	PRKDC	10	4	22
26	AGPS	0	0	9
26	VPS13D	7	3	19
26	FBN1	52	38	70
26	MALAT1	113	92	140
26	KIDINS220	5	2	17
26	RAB3B	26	16	43
26	ZC3H13	21	12	38
26	PIEZO1	2	1	10
26	ALPK2	2	1	11
26	NKTR	22	13	39
26	DOPEY1	2	1	13
26	FOSB	0	0	6
26	CBX5	4	2	12
26	H6PD	8	3	21
26	UBR2	5	2	17
26	PDS5A	7	3	19
26	FYCO1	9	4	20
26	KIAA1147	0	0	8
26	FLNA	239	211	270
26	UBR5	6	3	14
26	POLQ	0	0	9
26	HIVEP1	0	0	8
26	COL5A1	157	134	184
26	DOCK7	2	1	12
26	AKAP11	0	0	9
26	GTF3C4	0	0	8
26	SCUBE3	0	0	7
26	MAN1A2	0	0	7
26	CASC5	0	0	7
26	CACNA1A	2	1	12
26	VCAN	16	10	28
26	USP34	0	0	8
26	PAPPA	0	0	5
26	THBS1	502	468	538
26	FRY	9	3	24
26	SLC7A11	19	11	31
26	ZFC3H1	0	0	8
26	FLNB	0	0	7
26	SVEP1	6	3	15
26	LUZP1	45	31	67
26	PCNX	12	6	26
26	BRCA2	2	1	13
26	SPTAN1	61	45	82
26	GTF3C1	24	15	39
26	FZD4	2	1	12
26	CBL	20	11	38
26	THSD4	0	0	7
26	CENPF	39	26	59
26	ZKSCAN2	2	1	12
26	ARL10	0	0	7
26	DNAJC13	2	1	11
26	TMOD2	8	3	20
26	SMARCA5	0	0	5
26	PHIP	8	3	20
26	NR4A1	0	0	6
26	SON	21	14	34
73	AMOTL1	0	0	7
73	USP24	0	0	8
73	SRRM2	55	42	74
73	HERC2	0	0	7
73	SLC38A1	26	17	40
73	VPS13D	2	1	11
73	SVEP1	0	0	5
73	THSD4	26	15	43
73	USP34	2	1	12
73	COL7A1	38	25	58
73	SLC5A3	3	1	14
73	H6PD	13	6	28
73	VCAN	4	2	12
73	TMOD2	5	2	16
73	PRKCA	24	15	40
73	ANKRD52	29	18	47
73	KIAA1462	41	30	57
73	TPR	0	0	7
73	PDS5A	2	1	12
73	DOPEY1	2	1	13
73	SIPA1L3	5	2	18
73	SPTBN1	110	90	136
73	IQGAP1	25	16	39
73	PRKDC	28	17	45
73	SCUBE3	45	31	67
73	PRPF8	61	46	82
73	GTF3C4	0	0	8
73	USP9X	0	0	6
73	FZD4	7	3	19
73	MALAT1	0	0	6
73	AKAP11	12	5	27
73	IGF2R	28	19	42
73	AFF4	24	15	40
73	MYH10	24	16	37
73	UBR2	2	1	13
73	LMTK2	0	0	8
73	BRCA2	2	1	13
73	KIAA1199	409	368	450
73	AGPS	33	20	54
73	C14orf132	0	0	7
73	DIEXF	68	49	95
73	NUP98	0	0	7
73	PAPPA	96	77	119
73	CACNA1A	11	4	24
73	KIAA2018	72	54	98
73	QSER1	3	1	15
73	PHIP	5	2	16
73	THBS1	796	753	837
73	ZC3H13	10	4	24
73	PLXNA1	13	6	28
73	FASN	13	6	28
73	SPTAN1	140	116	171
73	ABCA2	14	7	27
73	DNAJC13	12	6	25
73	FBN1	26	17	40
73	LYST	5	2	17
73	FLNA	470	431	510
73	NR4A1	0	0	6
73	HEATR5B	16	8	32
73	CREBBP	0	0	8
73	CEP250	21	12	38
73	NOTCH2	2	1	12
73	C17orf51	2	1	11
73	PTPN14	68	51	92
73	DIP2B	22	13	38
73	TEAD1	0	0	6
73	REV3L	0	0	7
73	ASCC3	11	5	23
73	PIEZO1	65	50	87
73	FRY	21	11	40
73	ALPK2	39	27	59
73	LUZP1	24	14	41
73	MAN1A2	0	0	7
73	NUMA1	26	16	43
73	HIVEP2	2	1	14
73	MKI67	7	3	19
73	ROCK2	8	4	18
73	ALMS1	9	4	20
73	DOCK7	37	24	57
73	HIVEP1	2	1	13
73	VPS13A	2	1	11
73	CBL	17	9	34
73	FBN2	435	393	476
73	KPNA4	0	0	8
73	TNRC6A	17	9	31
73	EGFR	11	5	26
73	PRRC2B	15	8	27
73	ATP11A	5	2	17
73	FYCO1	7	3	17
73	CHD8	7	3	18
73	CENPF	0	0	7
73	NF1	5	2	16
73	DYNC1H1	47	33	69
73	STARD9	8	3	22
73	ITGA2	0	0	7
73	DIP2C	5	2	17
73	UBR5	2	1	8
73	TNC	23	14	38
73	GTF3C1	14	7	27
73	SSH1	7	3	20
73	PCNX	28	17	45
73	HELZ2	28	17	46
73	GPR107	0	0	5
73	FAM208B	9	4	21
73	ARL10	8	3	20
73	CASC5	59	42	83
73	NKTR	0	0	7
73	CKAP5	2	1	8
73	NRIP1	5	2	16
73	KIDINS220	24	14	42
73	FLNC	54	41	73
73	COL5A1	271	241	306
73	CBX5	0	0	5
73	ZFC3H1	2	1	13
73	RAB3B	4	2	14
73	LRP1	78	60	101
73	AFAP1	24	14	42
73	PIK3CA	16	8	31
73	FLNB	2	1	11
73	RNF169	8	3	22
73	TLN1	121	101	145
73	POLQ	9	3	24
73	SON	23	16	36
73	FOSB	2	1	9
73	SMARCA5	6	3	14
73	KIAA1147	24	14	42
73	SLC7A11	0	0	5
73	MED14	0	0	7
73	DSEL	0	0	7
73	ZKSCAN2	0	0	8
24	FLNB	0	0	7
24	FAM208B	9	4	21
24	NOTCH2	0	0	7
24	ZC3H13	13	6	28
24	VCAN	6	3	15
24	GPR107	8	4	18
24	PTPN14	14	7	28
24	QSER1	0	0	9
24	CENPF	0	0	7
24	COL5A1	217	190	249
24	SPTBN1	23	15	37
24	DIP2C	0	0	8
24	LYST	2	1	13
24	NKTR	5	2	15
24	PIK3CA	0	0	8
24	DNAJC13	30	19	48
24	KIDINS220	2	1	12
24	PRKDC	5	2	15
24	CACNA1A	0	0	8
24	ROCK2	8	4	18
24	SLC38A1	0	0	5
24	KIAA2018	0	0	7
24	MED14	0	0	7
24	RAB3B	24	15	40
24	IGF2R	87	70	109
24	SVEP1	23	15	37
24	ZFC3H1	16	8	32
24	FOSB	8	4	18
24	CEP250	5	2	16
24	PDS5A	15	8	30
24	CHD8	7	3	18
24	FASN	95	73	124
24	CBL	0	0	8
24	TPR	37	24	56
24	TLN1	75	60	95
24	VPS13A	5	2	15
24	STARD9	0	0	8
24	CBX5	4	2	12
24	PLXNA1	13	6	28
24	NR4A1	0	0	6
24	DSEL	2	1	11
24	PRPF8	90	71	114
24	FZD4	0	0	7
24	SPTAN1	84	66	109
24	SLC5A3	0	0	9
24	PCNX	10	4	22
24	MAN1A2	2	1	12
24	SSH1	5	2	16
24	DOPEY1	14	7	30
24	MALAT1	11	5	22
24	ANKRD52	21	12	37
24	MKI67	2	1	12
24	COL7A1	7	3	19
24	VPS13D	2	1	11
24	PAPPA	21	13	34
24	REV3L	0	0	7
24	SRRM2	62	48	81
24	CASC5	0	0	7
24	DYNC1H1	143	115	176
24	ZKSCAN2	2	1	12
24	HELZ2	2	1	11
24	USP24	0	0	8
24	RNF169	0	0	8
24	BRCA2	0	0	8
24	FBN1	2	1	9
24	NRIP1	0	0	7
24	AMOTL1	20	11	35
24	AFF4	0	0	7
24	ALPK2	2	1	11
24	MYH10	0	0	5
24	KPNA4	0	0	8
24	THBS1	229	206	255
24	IQGAP1	57	43	75
24	SLC7A11	12	7	23
24	ATP11A	0	0	8
24	NF1	0	0	7
24	PHIP	8	3	20
24	DIP2B	2	1	11
24	PRKCA	17	9	31
24	EGFR	0	0	8
24	PRRC2B	6	3	16
24	GTF3C1	16	9	30
24	FLNC	73	57	94
24	DOCK7	2	1	12
24	SMARCA5	2	1	8
24	UBR2	8	3	21
24	ALMS1	0	0	6
24	LRP1	9	4	20
24	ASCC3	4	2	14
24	USP34	0	0	8
24	POLQ	0	0	9
24	FBN2	330	294	369
24	NUP98	0	0	7
24	HIVEP2	0	0	9
24	AGPS	0	0	9
24	USP9X	2	1	10
24	ARL10	0	0	7
24	DIEXF	8	3	21
24	TNRC6A	0	0	7
24	TEAD1	4	2	12
24	HEATR5B	0	0	8
24	ITGA2	5	2	15
24	C17orf51	0	0	7
24	AKAP11	0	0	9
24	CKAP5	26	18	40
24	SIPA1L3	8	3	22
24	KIAA1199	0	0	6
24	ABCA2	0	0	6
24	KIAA1462	74	58	94
24	C14orf132	7	3	19
24	H6PD	11	4	24
24	TNC	25	16	41
24	FYCO1	23	14	39
24	NUMA1	2	1	11
24	UBR5	12	6	22
24	HERC2	0	0	7
24	GTF3C4	0	0	8
24	FRY	6	2	19
24	AFAP1	0	0	8
24	HIVEP1	0	0	8
24	SON	1	1	8
24	KIAA1147	0	0	8
24	CREBBP	8	3	20
24	TMOD2	5	2	16
24	LUZP1	29	18	47
24	LMTK2	10	4	24
24	FLNA	202	177	232
24	PIEZO1	0	0	6
24	THSD4	2	1	12
24	SCUBE3	0	0	7
31	VPS13A	0	0	7
31	FLNA	939	883	984
31	DSEL	2	1	11
31	COL5A1	70	55	90
31	FLNB	5	2	15
31	PIK3CA	5	2	16
31	VPS13D	33	21	51
31	PRKCA	7	3	18
31	LYST	0	0	8
31	KIAA1199	11	5	22
31	POLQ	12	5	28
31	RAB3B	0	0	6
31	CREBBP	8	3	20
31	CHD8	0	0	7
31	FRY	0	0	9
31	IGF2R	6	3	14
31	MALAT1	40	28	57
31	PLXNA1	8	3	20
31	PTPN14	14	7	28
31	CENPF	2	1	12
31	FAM208B	7	3	18
31	HERC2	2	1	11
31	MED14	0	0	7
31	SIPA1L3	0	0	8
31	DYNC1H1	103	80	133
31	HELZ2	0	0	7
31	SLC5A3	0	0	9
31	AFF4	24	15	40
31	ABCA2	4	2	14
31	KPNA4	5	2	16
31	KIAA1147	38	25	59
31	KIAA1462	8	4	17
31	FBN1	4	2	12
31	NRIP1	8	3	20
31	DNAJC13	2	1	11
31	AGPS	12	5	27
31	NOTCH2	0	0	7
31	FLNC	73	57	94
